default,student,balance,income
No,Yes,725.7933680530498,23202.963960300163
No,No,778.7915649924887,53219.52735409549
No,Yes,523.8314927144955,12062.394363630243
No,No,1073.16853283521,51668.96083054713
No,No,773.3268066631479,51787.789441478075
No,No,366.09080261049183,47096.37806611407
No,No,1616.1685863968214,39654.6188645202
No,Yes,882.5819675137541,17749.972052496178
Yes,No,1563.5351978534704,51704.91996861923
No,No,18.788280579832985,24699.09683524167
No,No,682.0359839589374,30288.941804737362
No,Yes,655.5101262939056,15771.492429836351
No,No,396.8440851069121,32656.5228381594
Yes,Yes,2387.314867433639,28296.91471846348
No,Yes,713.2463933809362,20549.851899934965
No,Yes,1049.9532877911874,19724.83261352294
No,No,35.322999748000484,53407.2696317298
No,No,683.1475419662498,44439.52873864036
No,Yes,1295.690550985174,23191.236526100223
No,No,1215.0889498855156,39002.496964597674
No,No,699.6042755622547,49035.24746046041
No,No,949.1238462950307,50528.53386522326
No,No,743.6231452252387,37333.574122604485
No,Yes,601.8912205838226,16948.613229062088
No,No,649.7824955054762,39655.39818435217
No,No,1425.4955815161147,37189.025136389144
No,No,243.84132832575978,47193.888130970634
No,Yes,1232.5903533731407,22108.580366876828
No,No,1244.5635657112623,36157.818465857614
No,No,836.5742295183655,51238.58092878781
No,No,1285.82859393833,43507.46606169164
No,Yes,981.9979984073849,20147.51185076331
No,No,528.2543231704268,49394.340774525976
No,Yes,1082.6745448420475,22417.556147532672
No,No,302.71901771088767,45260.39773080486
No,Yes,1057.5993660137297,21570.75278784457
No,No,0,49232.706546436646
No,No,175.16776083360946,53019.42301276647
No,No,1036.676833285887,44923.80274693257
No,No,862.8765136882629,36461.90112957621
No,No,203.26381719314656,46518.13241125849
No,No,916.4993169230901,25768.407446721325
No,Yes,203.96612702189725,16433.67429497716
No,No,361.50173106112544,33674.890239337605
No,No,998.3757695008843,37816.84390405198
Yes,Yes,2086.536164501535,17893.721371831212
No,Yes,856.6553992467589,15523.102943547372
No,No,1018.2212595671737,39893.30286818443
No,No,1051.6044072387915,47529.21731304983
Yes,No,1578.847496230347,61220.13314599465
No,No,766.9290948693562,25376.10376238387
No,Yes,1165.2832149527433,10354.93762050223
No,No,480.1925853385357,26084.407136590384
No,Yes,220.65953339965426,20148.579758496082
No,No,471.918842996091,60656.05078774142
No,No,458.9984676417614,33163.54534870245
Yes,No,1723.1872147617291,43143.16449087758
No,No,694.390945705502,46128.8647070701
No,Yes,149.15410001691032,22802.819678917578
No,Yes,600.9563130607869,21613.913609468287
No,Yes,390.35647382913635,9114.275289463812
No,Yes,488.23855148183645,33003.4229511569
No,Yes,1328.953669307556,20666.702805896817
No,No,697.9829150442284,29799.319198356214
No,No,885.0040672975847,48753.5599562476
No,Yes,1925.9874513757595,20441.67444423896
No,No,1206.6613620544897,37125.5913512782
No,No,0,39742.10545795532
No,No,421.4008434251297,39873.52174453411
No,No,321.58833205841546,52711.617363588346
No,Yes,340.6978659605445,12351.82596119629
No,No,0,43943.24491432981
No,No,1637.3194538426687,43364.956124775155
No,No,1193.6769733219487,34360.909500268695
No,No,908.9265484190128,40757.09412322098
No,No,240.07743452145735,41508.95569645462
No,No,331.16703204898005,44752.22929207484
No,Yes,996.2059150127543,13647.5357449778
No,No,896.5812766193347,54840.057865301875
No,Yes,495.1139112915017,14881.840617552027
No,No,689.8207735713563,30304.780300909137
No,No,1071.3053474038306,19529.035186605757
No,No,751.392240487586,29875.046894388055
No,No,323.1232557343412,36119.42882317605
No,No,1176.7915053021982,30579.249224384876
No,Yes,1524.4868334154453,15845.871248128842
No,Yes,292.8574108093801,15220.935872348113
No,No,1423.1495453205625,33591.23153943545
No,No,721.920379651685,46269.837207162884
No,No,48.72556295930747,37957.9021382577
No,No,284.16921030499367,37463.617512998644
No,No,946.398166907214,30770.066730180097
No,Yes,522.3811805986095,23440.06422258846
No,No,433.429970678414,49209.25639888876
No,Yes,2022.6746432422706,18336.74316844996
No,No,588.7801860655997,58764.3637567687
Yes,Yes,2024.660169840072,9663.788158958401
No,No,511.41751110772134,25768.285491298564
No,Yes,880.281524012368,20177.400293292605
No,Yes,1015.5113966423642,21362.938921470042
No,No,92.90008897014025,43955.88136640768
No,Yes,996.2320726007008,10707.942663987285
No,No,1042.6991886158326,10693.62159837921
No,No,184.4275318743679,36731.62695030812
No,No,1339.603177331565,46442.35376845261
No,No,1629.325935619741,44911.64353012412
No,Yes,514.2838902064552,18185.47969748614
No,No,1273.1245706957666,57688.568046555636
No,No,802.8571022125217,45806.1991738207
No,Yes,385.35035853447266,22395.882358103867
No,Yes,1235.9664868065665,21706.630312517806
No,No,967.7480010295396,46278.07452027071
No,No,1503.8499507532742,43888.39666320692
No,No,857.380821963549,28755.180756509384
No,No,535.1353428898622,44448.60703416643
No,No,924.0131533950134,28803.774692853956
No,No,13.944474625672797,31071.63428735466
No,No,848.6936358533646,29042.559399065103
Yes,No,2413.3194489236535,38540.572705117935
No,Yes,470.9123471749715,24074.364650083593
No,Yes,470.309392705283,10062.083603835703
No,Yes,2216.329752718237,24737.08176082248
No,No,0,62746.836791001784
No,No,1061.6136019064506,38250.77774589056
No,No,371.881863400765,46682.54694714784
No,No,655.6622473184214,54844.2047262558
No,No,484.2173586397112,30178.575239995094
No,No,1351.0359301627145,40946.60552131488
No,Yes,545.6124774375771,13020.95914369081
No,Yes,1257.0161299742804,19247.90061225353
No,Yes,460.20233201886083,14782.458771990365
No,Yes,781.1742570506362,23403.063770179244
No,Yes,266.76863009806857,28452.598274319345
No,Yes,542.7692556220582,17664.8814338304
No,Yes,754.4206129209641,20767.683020261593
No,Yes,1247.5563209334816,16410.89036850078
No,Yes,743.4154462505915,19610.179978165626
No,No,769.4142240379376,35071.1665353159
No,Yes,751.2431401859707,16475.027558633843
No,No,0,29507.313246921753
Yes,Yes,1836.1617645454853,18944.807875683873
No,No,875.8424830277601,45524.53219917673
No,No,0,27367.78265933742
No,No,1175.4204332653267,37462.64332947085
No,No,601.0825713612749,25319.366099870927
No,No,666.3701769753367,50105.26759942895
No,No,639.6652614888906,49977.29495552317
No,Yes,1511.3728798348907,14982.598506943796
No,No,593.2804677973402,40227.143881619144
No,No,298.23658368747357,27838.684123214174
No,No,372.3792385405584,25374.899085249464
No,No,223.68691806152844,23513.29538430201
No,No,72.65008166092957,50786.979185168966
No,Yes,1764.6827296234114,17995.72861276538
No,No,554.34458628100106,31028.92419566989
No,No,958.3266322177881,28145.842478530543
No,No,10.905799223927147,48181.68915247164
No,Yes,271.66990009093615,14080.75407308706
No,No,837.412566855277,37400.49288456245
No,Yes,1134.2960938858291,18991.821212287443
No,Yes,717.6328947805624,19590.97100439641
No,No,1061.4158360020015,40585.2216446978
No,No,331.68052673608935,49756.171011055645
No,Yes,1061.7550862802373,17502.819641847545
No,No,224.59247247865721,27246.045299550176
No,No,1038.500007521527,51173.14137637735
No,No,681.4512394544838,48892.5246942349
No,No,1608.7454694275712,41572.27369757146
Yes,Yes,1102.4349820989632,17391.779646823044
No,No,331.72073472636265,46853.745850390624
No,No,179.70007051144978,37727.53511613062
No,No,990.5670261862949,41690.252622558866
No,No,363.344803781613,44325.788852556594
No,Yes,1181.513221449086,11784.802259277374
No,No,409.98232460876574,44641.09011839597
No,No,1789.4645117868647,27427.004566428543
No,Yes,666.424383991103,19177.679370638685
No,No,1001.3317445843749,47640.73700289428
No,No,1071.2414321702124,58134.55506586528
No,No,0,46306.936285730975
No,No,522.0216391274246,37341.89877861282
No,No,319.1745766916413,44410.53155667143
No,No,1591.1935826083006,37501.48689060713
No,No,1745.313528434756,49090.12855711589
No,No,884.0225177796376,36889.42824563938
No,No,725.1205003721074,47549.20075035807
No,No,956.9854005886066,38285.747899592716
No,No,532.9847407602522,55847.28595303348
No,No,2087.678740850487,44997.36435008159
No,Yes,842.5722262891917,17279.521820566944
No,No,1165.6891519201508,38110.36477505368
No,No,0,27889.30470013772
No,No,0,26626.48588121577
No,Yes,576.0650075363119,13536.609036519874
No,Yes,953.5336584399972,25820.5874829041
No,No,914.378279892509,40659.125960373705
No,Yes,970.8327560375155,19096.889411681375
No,No,943.0860284216485,29622.607743466826
Yes,No,2148.898454311925,44309.91717258743
No,No,624.7318835092829,38325.17375536383
No,Yes,1384.737597046752,23083.66708669217
No,Yes,391.9982267208246,9995.041633322486
No,No,1185.6611151702007,56483.5372041058
No,No,817.6210891033206,43705.822710524044
No,No,1056.9932389287983,45489.89667589866
No,No,713.4368134134709,48176.42822031717
No,Yes,1260.8281764700425,22372.287502262014
No,No,342.1916020863323,32154.75355172132
No,Yes,1187.3588911904721,24267.39647989307
No,No,1529.6878574747743,40977.413884081005
No,No,1213.0337204365685,17726.670107619953
No,No,303.7151176961002,29048.03523803438
No,No,1287.79518693788,52382.6647043692
No,No,83.08037272878232,45442.82986232529
No,Yes,984.7631618482403,17039.973317955166
Yes,Yes,1402.2675157905032,12104.315612504242
No,No,61.18334461961808,37604.21780464167
No,No,866.3109769560201,59647.44028826979
No,Yes,1200.8473900159438,19849.8314129485
No,No,1345.7069800588652,40802.886515465274
No,Yes,1161.0261765111927,13913.441956315266
No,No,489.39937407007756,37338.58291884212
No,No,603.2531380960934,50214.85530127117
No,No,1206.5921545856852,25646.082203897844
No,No,239.3271650004607,49328.20925827243
No,No,1251.8885020792368,50174.32906967423
No,No,1271.3285442403244,43878.813373346595
No,No,1225.9226475741223,43718.69492934412
No,No,615.7042765604052,39376.3946187014
No,No,0,53302.21303218415
Yes,No,1465.2101636432794,58699.983197519716
No,Yes,1334.7011186463756,24621.96305135167
No,No,1482.4803000631516,45260.61159778482
No,No,1166.5939892930103,26977.62274867217
Yes,No,1969.9429239342915,29415.75329207105
No,Yes,124.87127108298193,20886.496194760763
No,Yes,1032.6708146106616,13901.118966776568
No,No,1816.9735015648014,29897.1818126619
No,No,1257.795320403361,21679.49049916168
No,Yes,1031.498885970335,24636.30021548521
No,No,234.74360395766791,27499.95362198377
No,Yes,490.32179738726745,24403.076672713018
No,No,767.1392121076377,49171.978177546036
No,No,835.1918091135537,39977.13147040966
No,Yes,1670.829991105154,11385.880271579219
No,Yes,616.3120184696224,14663.563880391093
No,No,417.5922107571322,48035.609642365365
No,No,994.6744382004265,33002.339051365496
No,Yes,187.67988557147817,18278.833967133996
No,No,1039.2379096149655,50653.91378820318
No,Yes,960.11398559513,24326.060273481973
No,No,0,56493.48609353594
No,Yes,0,9816.789437557558
No,No,1302.5534992507291,32235.052450240255
No,No,0,27297.909520725363
No,No,1203.828963599878,41484.93942680723
No,No,495.4211542401439,26740.76900908159
No,No,357.51719494423935,29711.359684990177
No,No,778.4746661134319,39360.16408712426
No,No,1615.2250009520799,55219.52001095818
No,No,682.6045088966464,57553.976575287714
No,No,54.05059372188589,46662.11281471561
No,No,561.9646064263325,40555.40759562761
No,No,43.14350042191029,34316.890148324535
No,No,563.917725899879,47839.617258063714
No,Yes,368.19829877758957,26670.012112972174
No,No,802.4131421852466,47444.49280198331
Yes,No,1809.4098635220514,33453.40653828599
No,Yes,1357.8497341689585,11402.540634136712
No,No,789.6399004318824,44073.24669322694
No,No,716.9987226892947,34418.26022284906
No,No,871.6774121633803,28182.116302445982
No,No,751.3666276192325,31574.421161156777
No,No,971.960011035032,33543.334926962685
No,No,963.3324810846639,30100.762269691848
No,Yes,2.9944619966713617,18710.264798413293
No,No,1100.008931334626,34358.07467614772
No,No,1166.1002356256613,23994.40390686041
No,No,471.34612698988894,30337.141180951327
No,Yes,883.8818317623941,14888.518114146009
